chosen_label,text
1,news flash nigger africa is so racist
1, you are so fucking retarded
0,you are part of a growing segment in society of women having that same struggle i believe jordan peterson explains the dynamic quite well i find today dating climate obnoxious and annoying so many fake people but that is a different problem altogether lol
1,ellen degeneres promoting gun confiscation in the usa surrounded by marxists disguised as police officers to confuse the population police all around the world are doing the same becoming zionist collaborators to help the jews kill us all
0, i know that clown im responding to the part where you say russians are all white 
0,stop nagaysone kotetsu from terrorizing the sintadel
1,our cultural commonalities with india are numerous some observe that india is our greatest ally in the region but they are unaware of it because we usually ignore them most people admire gandhi for his peaceful solutions his own people killed him over muzzie issues
0,trump saying we will support resettling refugees in their own region safe responsible and humanitarian approach yes un
1,the japanese are not retarded like white people seriously just try to have an honest conversation with a white person about jews globalism or the negative effects of illegal immigration
0,some nigga got mad at me that i did not respond to his snap last night i woke up to a damn fuck you too i am just wondering do dudes think this works like do they think i am gunna change my mind now idgi
1,trump quote we must not announce troop number fuck you people are retarded you have open borders and an attack on free speech and you are cheering killing mountain goats miles away
1,so i am not white because i want whites to live in a world free of non whites and am willing to use any means necessary to ensure that goal you outright want to murder whites to prove how pro white you are that the same reasoning that the kike weev used
1,i do not understand why these nigger biches ain t been banned yet or at least put in a zoo smdh
1, oh that just stinky feet tariq the racist subworm nigger talking
0,that hilarious how many retarded people you know that can code in at least machine languages genius
1,all the mainstream media in sweden is of course leftist communist spewing out lies and propaganda on a daily basis only retarded people believe in them nowadays
1,fuck a blunt nigga need a backwood 
0,give me a break the arabs do not want domination or clintons dont try to dovetail history to suite ur misguided ideology if i am not part of the crowd i am offended 
1,remembering that this country was once an empire now england is a fucking moslem liberal run piece of shit country not fit for white people except those who want to be moslem slaves
1,gee you behave like a kike but post normie reaction gifs like a nigger hm possible nig kike
1, yup a lot of these black people are retarded trying to be like these white cave men
1, what would happen if moslem women were kicked down subway stairs oh wait they stay at home because their husbands or other male relatives will not give them permission to leave bad example
0,when a fic has smell of in its title and you just know those a b o bitches
1,david allan coe if that aint country has been taken off spotify fuckin nigger run company
1,meximerica sprawling communities south of the border constructed and inhabited by immigrants who seek sanctuary from the squalor they fled and uncertainty of the subsequent legal quandary of their own making now only lost in an alien culture where most would rather not be if they are honest
1, hey jihadi first stop introducing urself as an indian in foreign countries cuz i heard most overseas pakistanis are ashamed of revealing their real identity
0, do they think asians are white smmskmznznjdjaj
1,sportsball makes white women fawn over retarded negroes gives retarded negroes millions of dollars turns working class white americans into dumbasses who worship rootless team brands memorize useless stats spend all their money on corn chips and lite beer owned run by people who hate us
1,its the jews tucker carlson the mother fucking jews that want war beyween the u s and russia say it you kike sucker
1,ukraine is literally under us control and these nazis are soros operatives you are a fake or the most gullible man on earth edit i am adding bitch bitch fag fuck bitch bitch to stay at your level 
1,my guess is he a boomer that believes america is some sorta proposition nation but seriously i doubt bill or tom would argue how blacks could be successful too but only if they were oppressed like the jew oh
0, it seems to be a nimby reaction and here i thought they loved immigrants
0,lmao i am reading about how capitalism is gonna kill all of us and also listening to the newsies soundtrack in conclusion we are canceling men and capitalism gotta find a new major now
0, king of the jews hell he thinks he is the second coming of god
1,why are we having all these people from shithole countries coming here
1,my manager is a white boy who thinks he ghetto lmao
1,also using the bible as a history book is fucking retarded since stories like noah and the flood is a rip off of the demiurge of sumerian lore and passover has no basis in reality
1,ok volks lets downboat this filthy kikess 
0,happy eid al adha to all my muslim followers 
0, nuclear holocaust possibility has increased dramatically since trump withdrew from start proliferation redux
1,yall aint take my freedom of speech hillbilly fucks blacklivesmatter
1,unbelievable video super job by o keefe the gay nigger in the video needs to be gassed
1,you wanna defend this hasbara kike thot too
1,bioethics needs make clear once and for all if it is moral to engineer a virus that only kills asians yes
1,holy shit these people are the biggest kike faggots i have ever fucking seen how does this man keep his cool with all these aids babies in his face
1, illegal illegal illegal immigrants so deliberately obtuse
1, lol not surprised at all he will have to wait until after the election if he wins to bring in jihadi jack
1,imagine being a gay vegan your colon attacked from both ends mpcstatusupdates
1,trump faces what fathers fear his daughter marrying a nigger but this isworse the cunt married a sandnigger jew
1,its so fucked up that someone as smart as me gets brain cancer that would be a like a jew getting wallet cancer or a nigger getting turd cancer ew
1,bitches w big tits and no ass built like an improper fraction
1,trump for fuck sake use that military money to instruct the army corps of engineers to build the fucking wall via the fence act you can even declare a national emergency for kicks no dumb nigger can stop you with this supreme court in play like that
0, ditto i do not know how white targeted retailers will stay in business once whites refuse to go out of fear i am not in the shoe industry but i would guess market research would show the market for rockport shoes amongst the ghetto folk to be less than robust
0,the conversion to metric would make that jigaboo watts i can do it on the fly because i am always having to convert nigger watt hours to jigaboo watts
1,thinks spic is mexican thinks they are right thinks they are smart 
1,i believe the us military is compromised and our enemy why jews own
1, the real goat is my nigga droid but coach i m hungry 
1, plug your phone in you deep state faggot bot
1,the pathetic part is that despite all the evidence proving the holohoax is bullshit there still faggots like you who still buy it and then cry like a bitch about people who accept the truth
1,you are an idiot slavery is not a big deal it was common for most of human history get over it lying about it in some retarded attempt to blame the jews is just stupid
1, side note how tf i spell from as grime i swear i m retarded
0,my roommate wants chick fil a and we just realized it sunday and this bitch gonna say fuck the mormons
1,figures a fat coon liberal
0,we need to respect muslim army because they are human too
1, ban islam anyway
1,i have a racist harley every time i crank it it says run nigger nigger nigger old but good
1,the muzzie looks miserable and ugly
1,since this time last year ten pakistani girls under the age of nine have been raped and murdered in the city of kasur what kind of men are those paki blokes if they can not even protect their wives
1,you are not a squishy smolbean you are pounds overweight you fat fucking retard
0,historical facts usually terrify those stuck in collective type mindsets the bell curve ignores culture which determines the direction of people southern whites up until the first world war acted no different than ghetto blacks until northern blacks fell for the welfare they outscored most southern whites on scholastic testing
0, rache für die niederlage des sozialismus import einer neuen arbeiterklasse weil die bisherige nicht mitspielt der islam wird als religion der armen verklärt schierer nihilismus der wohlstandsverwahllosten und dazu noch gewinninteresse
1,whoever invented mail merge can absolutely say faggot
0,i find it funny that people from shithole countries black people brown people those nasty the squad ladies nasty meghan the dreamers those migrants seperated black football players people of color are not the people that is on his ass it white people
1,the court system here is a fucking joke
1,what they do not teach you on the debate team is that violence sways minds and really wins over a crowd make people love you by punching them
1,need a fat white bitch ay can i getcho numba come pay my rent ho
0,if our earth is our mother she a dirty bitch of a mother slavoj zizek
0, sounds swell but we will need immigrants to compete
1,i heard on the radio that neo nazis and white supremacists gangs were planning on deliberately spreading coronavirus to cops and jews lmao
1,you can not make a hoe a housewife boycott mafs mafsau mafs
0,agreed mirrabooka is moslem according to the census with a large number of africans mostly moslem but enough christians to have their own pastors priests their services have more attendees than the whites
1,girls are joining boyscouts now better be so they can bring them sandwiches like real women
0,male iguana go crazy over women
1,say what you will about nazi germany but it was definitely the most lgbt inclusive place in the middle east
1, omg you take uber by yourself you could get raped ok bitch pay attention to your surroundings
0,so why wasn t i watching queer eye earlier obsessed
0, why are white guys always such whiny little bitches
0,oh god please no biker boomer memes and retarded hasbara
1,aw why god be tryna send bitch ass niggas in my life 
0,imo capital punishment doesnt need to cost taxpayers anything i ll kill nazis for free hand me a gun
0, actually some middle easterners are caucasians but not white
1,oh that cute you have taken up the shitty catchphrase of the subversive gop kike douglass mackey subversive traitors get the bullet first
0,i have to work tomorrow the ghetto 
1,before he blacks and assorted mud ppl are repatriated they need to pay white america reparations for their crimes and parasitism we def do not need gun control we need nigger and cholo control belly chains blackbox spitmask hood while on the jpats plane on their way home
1,i do not know it does not matter anyway i only have but i would jump into a sewer before i swam in a pool or anything with a nigger i mean wtf are ppl thinking 
0,white and arabs getting at sterling for not defending fred in the comments
1,my ignorance proves i know nothing about this nigger comic i am good with that
0, what i want to be the ship queer what i am the self isolated homosexual
0,i will never say fag or faggot ever again from now on it just poof
0,men lie women lie but numbers do not lie and neither does frequency 
1,affirmative action and queers weakened our military some equipment is old
1,we are doing fine with our population whats your excuse of the dwindling white population besides being a limp dick faggot
1,they all took a a filthy kike raping selling their sexual and moral soul for money and fame you do not get to take it with you filthy shiksas when you die
0,trans women are women and if you disagree fuckin unfollow me
1,you got schooled by a faggot lol
0,tik toc idea picture of an australiopithicus picture of homo sapiens the mix plays homo naledi picture pops up
0,best bad bitch
0, how about illegal immigrants should we give free abortions to illegal immigrations or do you not accept the morality of my question
1,average white iq average asian iq average african iq nigger they are of inferior stock as they would say in the old days why you would mix with a spic unless this is some kind of pillaging operation is beyond me
0, ay this nigger here is givin out free money
0,them pearly whites tho years of cleaning 
1,hello scum bag islam followers give me an arabic equivalent of the word guru no effing imam will not do they poison minds
0, all for anti racism all because white people are afraid to be called anti racist slurs like nazi and racist anti racism is reverse racism
0,i wish i was born as a simple field mouse and not this terribly medicated erratic all consuming homosexual trapped in a capitalist society
0,nothing says humble and loving like insulting someone character and insisting you are needed to fix them maybe start ousting the faggots and pedophiles from your church before you even begin to speak on what i need
1,that yeboah chick does the most to prove shes street and ghetto like relax sisterin dear
0,i m all about empowering women 
1,do we have on the list zionist heeb alert on this guy
1, its an epidemic in all of america ghetto shitholes
0,an explosion took place on a crowded london underground train early friday morning reportedly injuring up to people at the time of this publishing postings on social media showed the aftermath of what appears to be a white bucket inside a bag with wires sticking out of it
1,hias hebrew immigrant aid society bragged on its blog yesterday that in a baltimore md court it saved somali illegal alien yaasir from deportation back to somalia they are one of the federal resettlement contractors paid w taxpayer placing refugees in your towns cities
0,yo can you all go ahead and get up outta there too cuz if trumps gone and he president he gon be calling folks niggers and shocking gay people on live tv talkin about its jesus time bitches
1,tommy robinson might do some good things when it comes to dealing with muslim rapists and child predators but his support of zionism and being a jew convert is cancerous anyone associated with him is a potential zionist shill imo
1,haiti like ghetto shitholes across america is an open financial sewer throw billions at the place and you will not even see where the money went whites do not have the stomach to rule these places like they need to be ruled with strongmen
1, smoking a faggot
1,yes he respects women and is totally not a repulsive shitskin super beta who has to badger women until he orgasms mpc status updates
1,till i die fuck the pmrc riaa dmca temprence turn of the century faggots i think for myself and i d sooner gouge mein eyes out that hand a greedy kike a shekel
1, no doubt some muslim sand nigger
0,people are so racist to asians it normalized i literally hate yall
1, also people identifying white men who have been radicalized to view women as disposable sex objects and are linked to multiple mass murders is not the same as the fucking holocaust my god incels are so fucking ridiculous
0,i am the first muslim i am looking for 
1,trump truly has crushed their narrative control with an iron fist this election was devastating for rachel maddow bull dyke media types we did it fam maga gabfam presidenttrump
1,the gunman hiding i hope they catch him my thoughts go out to the victims also who ever says that me is a cia nigger
1,you have never done anything but seek out paul town enemies and get mad because you are friends with a kike who needs help from several people to defend against me
1,that white devil ain t low 
1,i am not jewish as it happens but support the great israel from the dirty arabs like you suggest yo go back to your cancerous family as you have not been brought up normal you spastic 
1,f cking kike loving degenerate commie scum burn in hell fagot trudeau
1,i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i
1,the nigger deserves a punch in the face as well as hot coffee thrown in his face
0, nigga called him gay for being athletic lmfao
1, love how they dressed in nazi grey unniforms
0,this is a newsweek journalist threatening harassment of the mothers of political dissidents that refuse to talk to him
1,just saw on here that he used to go by the name of joker on twitter if so then i am pretty sure i have come across this paki creature in passing before my ban hes not very popular on there is he
0, why do not you go back to where you come from is a statement that can only have one interpretation how can anyone be neutral about such a racist statement i do not want the bbc to be neutral on racism
1,i be so tight when my brother bring white bitches home like mcht
0,he dindunuffin tho 
0,when a moslem flees an islamic country isnt that islamophobic
0,this hoe ain t shit she a bad mom 
1,dieting is for women and slim waist twink faggots
0,told her she belong to a rich nigga
1,how about just a regular prosecutor who gets the job done and nails the bitch once and for all
0, i do not have german guilt lol fascism is capitalist the contradictions of liberalism spawn fascist movements democratizing the workplace and killing million jews ain t the same thing bruh
1,at st marys and they hookin me up fa free fuck all the faggots who try to put me down because they do not understand real pain and struggles nick orzel
0, i love it when he said well she white so definitely not my type 
1,jews have a tendency to out themselves knowingly or not especially to the erudite goyim listed above however they should absolutely wear the yellow star both as a badge of shame and as a warning to whites who are not as adroit at identifying kikenvermin from their words
0, stahp to try to kill yourself most favorit meatbag damnit x 
1,it legal to kill apostates in muslim countries twitter muslims omg stop obsessing over islam haha
0, you accomplished everything you mentioned in the larry king interview didnt you i hate you and i ly
0, yeah twitter does not really allow for a monograph my purpose was more to interrogate the respectability politics of equating queer oppression to pride outfits
1,omg i would obviously get some disposal boots before i stomped a niglet im not emily trump i need to keep my boots in nice shape so when i march to repeal the 1 3 th amendment i look presentable and do not embarrass president trump or mr hitler 
0,prolly heard ima from a hoe
0, not at all the white people in the comments the islamophobia
1,germans are a bunch of faggots it is not even your country anymore youse are done
0, not to be a slut this early but i want h nd h lding 
1,and kike who had employed hundreds of illegal immigrants at that wasn t trump supposed to maga guess pardoning jew scum like rubashkin is maga now lol
1,the caravan is here and seeking asylum from gang violence at the us border i hope they are handing out immigration forms with a polite adios fill out the papers and wait your turn get in line legally but stay over there while you wait
1,you are a full fledged window licking booger eating helmet wearing retard jizzy
1,i am guessing muslimes should die in halal fashion
0,this nigga tom brady finna have rings
0,turned on the laff channel and it the roseanne goes to a gay bar episode briefly i had magic mike xxl on before that house hunters is two dykes in iowa what a gay night to be up with the tv on
1,sharia is happening one way or another you dune coons are not as fun about it tho
0,muz listens to his her sheikhs worthless personal opinions about islam and assumes he she knows everything about islam you criticize islam also muz have you read the quran have you read it in arabic have you read it in ancient quraishi dialect
0, i will unfollow until joker comes out please dont kill yourself by then
1, wishing jews a happy new year is antisemitic because it identifies them as jews
1,of course it a sheboon
1, days after starbucks opens its bathrooms to ghetto thugs
1,yea did not really know the term muzzie fought against them and worked over in saudi just plain sand niggers is what most of us rednecks call them
0,i do not wanna do ghetto shit with my friends i wanna do rich white girl shit period
0,it domestic violence awareness month so here your reminder that anyone of any gender in any partnered relationship can be a victim or a perpetrator let us not erase lgbtqia victims yes including ace aro and nb people or male victims of abusive women
0,chinazi this is china this is hong kong today
1, one small criticism about stats and jews ashkenazi jews have more points in iq yes but they are only of the population do the stats white people have more geniuses than jews have people if you can call them people this is clearly nepotism
1,white women please take you heads out from your butts i do not want to be raped by shitskins stop welcoming them for god sake
1,if you want an answer to that question maybe you should listen to my show instead of that drunk retard who has never made the slightest effort to understand the subject matter
1,the wall is not the final solution these beaners will keep having babies keep balkanizing our society 
1,whats scarier than hearing a white person talking in french i just know they saying something racist or islamophobic
1,to normies the concept of genocide is essentially when the nazis tried to kill all the jews it hard for them to think of present day immigration as genocidal or threatening so how do we get them from that mindset to thinking about white genocide via population replacement
1,our biggest sin as white people is lying and denying that we are racist we tolerate all the various nigger races because we feel sorry for their inferiority we deny our pity source we know they are lesser but our pity makes us want to protect subs from the truth
0,now everyone is mad at me fuck it kill all and spare one
1,i have been swinging hammers for years i ain t never seen a kike in my industry unless he was shlmeeling a product or taking graff from a trade union and you can take that to the bank
1,you watch harry this half breed american adopt some random nigger from africa now
1,i like where your going with this i mean lets call a spade a spade shall we she a fuckin nigger
0,theres dead silence fuck niggaas
1,did not the arabs support hitler i know my father shot more arabs in north africa than germans especially when they were busy killing the wounded and robbing the dead 
1,apparently there is a cholera outbreak in yemen couple of less arabs
0,smh so basically y all saying the avengers really can t help us the ghetto
0, some guy retweeted a white couple having sex on a gif saying dont put this white porn shit on my feed so i found exactly the same gif with a black couple and responded saying same no someone reported it as abuse and harassment 
1,if my son or daughter ever turned out to be a pedophile an antifa or a gun grabber i would disown them instantly i do not ever want a wannabe kike or nigger for a son or daughter ever
1,that what my old man did he was one of those assholes that liked to fight lol knowing how to fight may not save you from a gun or nigger pack attack but it let us you go thru school without worrying about being sum1 bitch
0,this year so far has been ghetto
1,roof said the killing of trayvon martin was a turning point in his life martin a nigger criminal was killed by neighborhood watch volunteer george zimmerman in zimmerman was acquitted in the shooting roof said he started researching black crime against whites on the internet
0, madison heights michigan warren said she will give amnesty to all to million illegal aliens living in the country a move that would immediately drive up foreign competition in the labor market for america working and blue collar class warren said we need a
0, somewhere in our immigration laws it says they have to be deported i have read it now let us see if they follow their own law if you break the law while a refugee your subject to immediate removal
0,charlton heston i fucking hate you for keeping my family apart from me
1,haha holy fuck just try not to say that guy name in a squeaky hobgoblin yid voice 
0,do not get me wrong i am a hoe for all of them but oof hoseok brings something out of me i never thought i had
1,so the revolution is a bunch of obese femnazis ghetto retards and skinny jean wearing weak wristed sjw men holding signs one in a unicorn costume with an army of police protection yep you sure showed america what retards you are november 4th nov4 november4
1, meters jigaboo
1,yeah i dont mind chinks they need to stay in chink land though to many coming to my country
0,bro i fucking hate when my classes get done early bc now idk what to do with myself
0,wait till he gets to the part about the arabs
1,saying rap music is ghetto culture and liking a tweet that factually states that gays can not reproduce is racism and homophobia these snowflakes need jobs and families so they can learn what real work and real life is all about and stop creating drama where there is none
1,facebook coddles muzzie terrorists and gives them a forum to coordinate attacks facebook is an accomplice to terrorism
0,its the un girl in interested in in declared rape as a tool of war million white kids raped by paki muslims is pakistan secretly at war with the uk since we partitioned india eh i think yes
1, it is no surprise as trudeau openly supports isis refugees and hamas
1,funny how smart people can make retarded faggots look even more retarded fuckbees stbhwn
1,tbh dogs matter more to me than islam political ideology marxism communism libtards nazi nationalist socialists 
0,i just saw a grown white canadian man violently cut the dreadlocks off of a trudeau supporter syrian refugee dreadful elxn43 cdn poli scheer hypocrisy
1,stinks getting our women killed in battle now because of the anti white cultural marxist scum in our white christian government trying to replace us and kill us using people of color
1,lol really you must be a feminazi right go away femme fatale
1,in a national survey of random samples of homosexuals and heterosexuals of those males who called themselves homosexual or bisexual versus of heterosexual males reported having engaged in sadomasochism of lesbians versus of heterosexual women also admitted to m family r i 
1,well thanks greece really is my second home in a way i can only hope it returns to its glory and we one day live to see a third balkan war to rout the mudslimes out of our region for good
0, you must understand dear media is under globalist and globalist wants civil war in the world that why they using islamists ppl in europe against white n india also
1,faggots are pedophiles that how the recruit fags
1,no it wasn t muslim men were always hanging round young girls our mum would say stay away from the pakis
0,white boys think listening to tupac gives them a n word pass
1,biches be acting like jigaboo
1,not like the whale has a choice only a nigger would touch that vile bitch let alone fuck it
1,if western men had kept their women in properly terrified awe of history most deadly warriors they would not have needed to import malnourished inbred sandnigger jihadis to terrorize the feminists for them if you can not beat down a misbehaving bitch hand in your balls fuckislam feminism
1, we have jihadists in our congress squad
0,can not be the only one that wants drogon to burn that bitch sansa to cinders but no that would not be all that fun story wise
1,unfortunately unless right wing parties get the others will form a coalition to keep them from power carry on the moslem cock sucking ruination of sweden moslems are the problem
1,it honestly sad because most were molested as a child and told to be gay or they think that what normal from their traumatic experience
0,outside dc fundraiser heckler asked huma if muslim brotherhood was going to pay her legal bills
1,abortion is never going 2 b accepted by the majority of people since women bear the burden of carrying a child the respons falls on her 2 b more responsible if u are not married do not have sex if u can not afford birth control
1,bitches stay loyal if they want to
0,current year liberalism see safe spaces metoo white privilege blm rape culture anti racism social media crimethink sanitization etc
0, why does lindsey tweet he posts something dumb and then gets dragged
0,so far this year the left has opposed free speech called for violence against political enemies and opposes due process for boys on college campuses somehow that does not strike me as anti fascist
1,just remembered those traffickers worked for penguin hate that ugly bitch so much
1,i want a taser so i can just tase this hoe
0, there is a big difference between illegal immigrants and refugee all illegal immigrants should be thrown out regardless of their religion but refugee should be taken care of period
1,bitch what if i don t want my bday to end
0, church for a homo told jesus could deliver me from homosexuality coz it a sin i had hope it failed i lost my young life hating myself faking a smile and hoping for change my future looked empty i cried in silence attempted suicide
1,actual science proves a child brain is not developed asking a thirteen year to make a decision consenting to sex with an adult is pure deepstate catering to islam and pedophiles
0,another benefit of multiculturism this is a typical moslem defense when accused of rape since they consider women haram as is they are demons that trick them into raping them
1,what are the chances lounging means nick the spic preaching a catholic sermon while you suck chipotle sauce from his ass
1,omg the jews added me to their hate list what shall i ever do i will count it as an honor
0,like literally what the actual fuck i am so mad at this this meme is stupid having nazi and shit but literally says trans fucking niggers this already giving me blackface vibes like this is crossing the line between being a black person
0,what about violence against children
0, sure numbers of the holocaust are probably inflated your religion is still bs
0, welcome to nazi india
1,issue is not just islam non white immigration is an issue as whole non moslem black brown is as vile and violent rapist thieff thug as moslem ones are only difference is they do not engage in terror attacks yet issue is racial non whites have no place in white lands period
1,for what what the hell has that nigger ever done that was great
1, another muzzie sticks his camel in american business
0,if this bitch calls b cky white one more time oomfs pls unfollow im begging
1,imagine thinking you are not in a race war already all this anti white propaganda the media spits out everyday is not real goyim go tell this nigger says he should put a maga hat on
1,gay moslem march
1,he loves his daughter more than himself doubt he endangers his grandkids yet yid marries his daughter doubt accidentally yids prepared to stub trump from inside they knew that opposition was preparing him for the last years to overthrow order i think for his daughter he would cave in
0,u international arabs dont realise how many of us mfs immigrated to australia there was literally a riot between white people nd arabs at a beach in my city bc of it lmfao
0,sup niggar i spent years in an all black school i walked the gauntlets my first crush wasn t white
1,the more these liberal scum are raped and buggered the more my smile widens it is their just desserts for inflicting their filth on sociey and i sincerely hope more liberal fucktards and politicians are raped and murdered by third world animals they bring to the west karma
0, the lions share of african caribbean immigrants in the us have the same racist mentality as racist white americans and white europeans as a result such persons should never be allowed to portray themselves as native born black americans profiting off black american cultural
0,harry kane is a fucking fanny if he was foriegn the commentators would be going on about how bad diving is in the game absolute wankers
1,fucking toxic weird ass retarded bitch
1,racist nigger anti racism strategist tariq nasheed calls his mostly white wife a becky and calls a native american a indian but niggers claim they can not be racist
0,men will condition women to put up w misogyny bc they could be worse and somehow you dumbasses will always find a way to blame dykes huh
0, in my country evangelicals are the actual jews tho 
1,if you think the blmkidnapping is isolated violence by outsiders you are dead wrong send cnn into the ghetto and watch what happens pricks
0,i was born a muslim i am a muslim and in sha allah i will die a muslim and you
1,friends do not let friends marry jews
1,it feels good to say kike on social media
1,a woke fellow at the gas station said if they put that ugly sheboon harriet tubman on the then i will have to take my sharpie and x out her face on every i ever have in my possession harriet tubman
1,some nigger trying to sell me an ebook
1,fucking arabs and muslims hate dogs say they are dirty etc some even treat their stinky women better than a dog
0,you all rappers talkin bout i got your bitch instagram got your bitch kanye west
0,older niggas be using mad emojis in their texts to describe shit thinking that shit cool
1,donald tump is gay with his son eric tump
0,women u19 qualifying round latest
0, man i thought for sure her white ass was gon walk im glad they got her
1, i got the same thing and it was just like wow thanks fuck you too
1,oo i had no idea it could get even better yes please start talking about this you crazy anti america nigger mother fucks
0, you can gather a list of female poc queer brewery representatives you feel they should call on there are many fellow brewers and industry folk out there who advocate for equality in craft brewing let us make our voices louder together 
1,yes gurl fuck u fake ass hoe
0, from the immigration stuff today the changes would spare so called dreamers on a conference call with reporters a dhs official stressed that the directives would not affect obama era protections for illegal immigrants who came to the u s as children and others given a reprieve in 
0, also about how she like raped the principal in season 
1,twenty men translation shitskin invaders
1,well she nonwhite herself so this really does not surprise me one bit lauren simonsen has a fetish for nigs and spics like a typical anti white kikess would how this duplicitous jew bitch fooled so many for so long is beyond me ezra levant does not employ shiksas he keeps it crypto
0,the nigger part was funny
1,cnn in selma alabama right now invoking all the civil rights stuff saying african americans saved alabama by voting last night im giving it yrs for widespread white persecution if something dont change
0, i just do not think you know how the justice system works is this a white person thing
1,had dna white as a snow the way you write i see hominids smarts
0,when you can not handle the truth you call it hate speech racist white supremacy homophobia islamophobia and anti semetic
0, the escalating violence practiced by russian forces has had the largest impact in terms of exodus and forced displacement as russian attacks in parallel with the attacks carried out by the syrian iranian alliance have resulted
1,nobody can ever say i am selective about what i believe in i have always hated you niggers
0,real women really do seem to hate those soyboys
1,i see on google that gab is a right wing hate speech group well cock suckers like the left have created conditions for normal people who have been stomped all over for the last years and the nigger that was in the black house poured gas all over it
1,verizon owned by the fucking jews
1, why does my clone get to have fun that faggot can go to class like the bitch he is
1, either failed in english or a faggot on these streets me i can not reply to such a stupid message tbh
0,children are being raped by school bus drivers and no one is talking about it since god knows when children die suffocated in school buses and nothing has been done do something for god sake 
0,cannot change
1,how far will the muzrat appeasers go before everyone rises up and removes them and the muzzies with them
0,not to be a depressed bitch but im definitely not feeling new year eve 
0, you keep crying and crying like a dumb nazi loving chud it a really bad look
1,have you noticed when american jew go on television to comment on a terrorist attack or the moslem invasion of europe the smirk on their face the conversation always end up talking about how europe needs to be more pro israel
0, bus loads of immigrants landed in bandonnel military airport today this has now been confirmed
0,oh we got us a high iq kike here huh can your high iq explain why jewish boy nicolas cruz murdered kids because he jewish
1,there is no such thing as islamophobia being a phobia means your scared of it the emotion i have about islam is not fear
0, that how blacks behaves always protecting whites even after they gave our african people hiv n aids raped our grannies eish blacks
0,it is very easy to criticize white activists if they are doing something stupid like fighting other white activists because they are from a different socialist gang
1,bitches be pounds and be mad at the wait in mcdonald bitch you worried bout the wrong wait 
0,all tea all shade bitch all offense
1,another hard proof that he left is utterly racist and the retarded black community still calling everyone not far left racist welcome to idiocracy
1,had fun watching a mudslime goatfucker getting rolled this morning trying to steal alcohol from the supermarket
0,if you are white and act ghetto the left will like you
1,sandalphon not allowed to be in any hot attire that selfish bitch god
0, i fucking hate you 
0,sabine wren is a raging queer
1,c mon men charge it for the gays trannies muslim rapists so that an effeminate half black guy can be president
1,hm changing the minds of whites how about a white only informal labor exchange to bind the economic social and political interests of whites otherwise you offer nothing the jew system already offers them
1,what a fucking nigger lol
1,and yet no one has white knighted simply made an observation about anglican the repressed homosexual midget having the same stance as isis since then the crew has shown their support for other 7 th century beliefs as planned like clockwork
1, sorry i dont speak ching chong ping pong
1,leave it to christians to send women to die in war because they do not want them opressed of course i am joking but i am sure it hard to tell for some
0,democrats refuse to accept the election yet they bitch about roy moore refusing to accept the alabama special election which looked fake af
1, don lemon is retarded
1,idgaf about that we too old to have each other passwords bullshit bitch give me that code now
0, liberals want them here as immigrants
1,i love the gab community my favorite gabbers are the ones who yell nigger every chance they get
0,a once all white area
0,sorry i haven t tweeted in a while i m too busy having gay sex
1,competing racial groups like black teams versus white teams
1, that how arabs are
1, look at that nigger recording us 
1,all this african gentleman want to do is enrich israel their women are being denied his shalom because israeli government officals hate him because of the colour of his skin
0,and now vigilante harassment of us official carrying out their jobs in regards to illegals
1,to all of you fawning over altright women you are a faggot these women have not red pilled anybody they have lead them astray you accept women as your leaders now might as well have voted for hillary most of their followers are civic nationalist cucks who woke
0, muslim refugee
1,and another thing if blacks are so great how come your anecdote puts all of them behind the counter in a retail service position you did not mention your black bank manager giving you a loan
0, i actually heard my self identified democrat white neighbors laughing about us wanting something for our vote they said candidates were pandering our problems can not be solved because we have too many we got all the welfare amnesty for illegal aliens because we are lazy etc
0,at great personal sacrifice i am willing to consume extra bacon if that is what it takes enfield we were discussing muslin immigration at the time
0,highest drops friday you all niggers should see my face rn
0, i saw them and loved them i was like dino has made it now he can live on easy street 
1,do you remember when you could go out in public in europe without being sexually assaulted by some sand nigger goat fuckers pepperidge farms remembers speak freely maga
1,the white devil knows no meaning of the word chil 
1,there are reasons why up until years ago people only built nigger shacks along our southern costal low lands
1,so now all the refugees in europe can now go home oh wait you mean they are not going hm
1,jon summers is a communist kike who hates white people
0,no we are not immigrants on campus however are
1, mosques in the uk preaching hate to its pigs and when someone has enough and attacks back the media and police blame tommy robinson and britain first never do they blame moslems for the attacks on the innocent uk citizens being attacked by the paki bastards rant over
0,almost all parrots nest in tree hollows or nest boxes in captivity and lay white eggs from which hatch altricial helpless young
1,if syria is in trouble and the people are fleeing then why are we receiving refugees from somalia africa basically every where as well as syria makes no sense it just a fucking lie from gog aka obamanation to bring in his army to irradiate us asshole
0,what does everyone think about tommyrobinson being moved to a majority muslim prison
1,note the nasty anti white kike wolf blitzer scowling behind watson his israeli mossad agent arse is there obviously to make sure the proceedings go to the destroy the west bit by bit plan dnskta
1,you all hoes have no morals
0,wow major flashbacks to my soending just about all of the early 9 0 reading dykes to watch out for and hothead paisan i bought at word is out bookstore that was also the year i picked up bi any name lord am i an old queer
1,he a kike pretending to be a christian
1,you show me a muslim and i will show you an inbred illiterate goat humping woman raping head chopping evil lowlife gutter scum pos
